D_HDN	D_MFI	VPCT	VPPD_Nor	VPPD_Cen	VPPD_Sur	VPPD_Tot	CMg_Nor	CMg_Cen	CMg_Sur	Capital	Dem_Tot	Ccapital	
42.9047	5.04857	765.695	5692.6	1251.5	227.729	7181.22	289.058	29.6087	13.5012	111	9790	150	
40.5981	4.14634	488.448	3273.86	865.826	173.899	4318.79	173.018	20.5956	11.6794	111	9180	150	
56.0733	3.92415	212.091	650.466	512.223	115.976	1281.21	52.8917	11.6954	10.0249	111	8640	150	
101.51	8.39412	837.357	5887.14	2045.45	321.867	9711.42	356.624	40.097	21.3047	111	10690	150	
75.8241	6.6704	658.317	4954.27	1313.58	205.299	6541.26	271.409	28.4482	12.6803	111	10170	150	
67.8992	5.85093	531.684	3732.17	1095.47	192.102	5336.58	209.935	23.7221	12.7632	111	9760	150	
226.161	14.2748	672.285	6120.88	3347.19	329.337	9843.17	472.263	57.1716	23.7687	111	12205	150	
137.542	9.67137	615.492	4656.19	1864.95	250.376	7519	305.758	34.9474	17.3148	111	10909	150	
128.632	9.41064	786.415	5921.79	1673.76	219.089	7828.44	337.278	34.3413	13.3488	111	11020	150	
62.903	8.09453	1278.1	10616.5	2168.96	339.874	13425	539.208	48.827	17.2977	111	11489	150	
149.75	9.64152	450.458	3270.37	1601.76	190.576	5266.73	241.392	28.937	14.2376	111	10650	150	
96.8881	6.45237	305.332	2018.27	1128.91	155.989	3346.9	158.292	21.4226	12.7531	111	9350	150	
122.075	11.7118	3393.74	9187.46	2846.26	16262.8	28573.3	515.536	58.9859	737.065	111	11041	150	
148.417	8.91807	357.232	2094.8	1157.13	126.579	3388.08	163.902	21.2379	10.5937	111	10017	150	
15.7841	0.934681	133.51	277.751	290.772	78.3857	648.731	30.3407	9.21469	9.54693	111	5970	150	
170.706	15.9966	3142.57	10349.9	3797.35	13656.1	28139.1	632.443	73.1728	622.15	111	11850	150	
69.8481	4.50005	230.406	1159.38	717.389	112.06	2002.39	94.2939	15.1344	10.5249	111	8130	150	
54.1242	3.17269	223.16	552.151	460.09	107.793	1121.61	48.0016	11.4629	10.4081	111	7640	150	
92.8871	5.93113	295.651	1937.39	1078.49	143.504	3200.14	153.739	20.9082	12.5428	111	8690	150	
43.971	4.40135	668.074	4452.7	1029.21	209.397	5698.08	225.931	25.0926	13.3295	111	9340	150	
41.4469	3.74324	326.791	1861.73	654.491	142.255	2661.75	106.497	15.4331	10.6012	111	8860	150	
29.9793	5.12192	1968.55	5885.99	1335.6	8586.31	16291.4	298.145	30.9404	389.798	111	9790	150	
20.9555	2.5299	460.014	2998.68	724.104	156.697	3883.77	155.177	19.0018	11.6278	111	7790	150	
40.9121	2.62452	205.364	298.976	357.914	113.045	770.134	27.3326	9.79699	10.4193	111	7860	150	
85.4098	6.06281	531.683	3258.85	1028.17	176.078	4470.34	186.839	22.5748	12.3021	111	9610	150	
75.3994	4.38605	279.55	667.661	544.41	128.321	1342.5	54.6554	12.5772	11.1371	111	8640	150	
114.016	7.57083	431.692	2712.37	1101.55	151.754	3973.55	177.127	21.8761	11.1758	111	10010	150	
72.0127	5.79357	476.254	3078.64	1303.57	221.542	5207.94	202.609	25.995	16.1157	111	9480	150	
69.0869	7.38066	1526.35	6621.27	1845.76	4399.76	14420	353.274	39.064	203.042	111	10580	150	
222.593	14.1609	702.951	6498.03	3576.37	354.949	10480.4	501.354	61.1242	25.6166	111	12205	150	
150.116	13.73	1318.95	6571.74	3062.78	3671.53	13635.3	453.509	55.8902	173.937	111	10909	150	
117.494	9.14635	782.694	5973.88	1681.65	241.347	8388.89	339.559	34.3597	14.7743	111	11020	150	
95.198	9.83074	1796.45	9345.7	2465.14	3915.54	18121.3	498.199	51.2802	181.705	111	11700	150	
58.146	8.12155	1570.64	10742.6	2207.08	1873.45	16037.1	545.366	49.5462	87.3914	111	11489	150	
138.597	9.27839	514.427	4511.01	2186.68	274.828	7263.24	337.086	39.2228	20.2185	111	10650	150	
40.7503	2.54755	187.412	838.673	556.328	100.476	1511.21	72.1789	13.1912	10.6107	111	6830	150	
25.3636	1.63171	168.799	174.29	281.28	99.2244	554.513	19.4761	8.8176	10.0163	111	7060	150	
23.187	1.26712	168.003	154.427	264.206	93.2305	511.51	19.3188	8.78929	10.0607	111	6540	150	
126.624	7.16011	357.38	1491.75	909.038	132.413	2539.21	118.193	17.981	11.3487	111	9350	150	
30.7841	1.57459	176.801	315.312	327.558	88.9942	732.453	32.5373	9.8242	10.0127	111	6360	150	
39.0005	1.96505	217.481	186.699	304.508	108.134	598.741	20.7488	9.45396	10.819	111	7060	150	
28.5664	1.39569	186.78	159.213	273.166	96.6669	528.569	19.8097	9.03475	10.3703	111	6540	150	
57.3778	3.13835	222.932	677.759	500.324	98.5465	1279.03	59.3094	12.2555	10.2748	111	7120	150	
160.371	9.20379	398.959	2105.44	1177.03	134.136	3425.99	164.993	21.7833	11.2176	111	10017	150	
31.6341	2.17104	344.333	1527.16	501.256	132.117	2162.12	84.71	14.1029	11.402	111	7270	150	
21.9344	1.08152	153.661	265.603	292.59	81.0449	639.74	29.5399	9.34561	9.73739	111	5970	150	
88.5152	4.94535	283.772	1039.99	682.867	113.912	1840.84	85.4747	14.8126	10.769	111	8130	150	
62.6914	3.37745	253.064	559.774	474.358	113.266	1148.78	48.7834	11.8538	10.9012	111	7640	150	
67.9531	3.74669	245.128	786.837	557.891	104.704	1452.3	67.0331	13.059	10.4847	111	7490	150	
73.1492	4.53372	440.193	1889.56	706.552	161.664	2761.04	109.338	16.9422	12.4405	111	8860	150	
41.3904	3.56644	578.077	3487.25	846.37	185.904	4524.12	178.536	21.558	12.9969	111	8510	150	
30.8032	2.78704	497.568	3008.25	742.022	163.569	3917.89	156.159	19.4927	12.2417	111	7790	150	
58.0465	3.03404	265.173	314.221	386.451	123.99	824.47	28.8962	10.5788	11.4054	111	7860	150	
105.678	6.42664	465.868	2305.87	933.175	161.222	3406.26	145.344	19.9481	12.2783	111	9480	150	
127.445	8.27019	610.378	3883.81	1304.24	185.553	5383.7	233.569	26.7528	12.7859	111	10290	150	
96.7909	7.76273	867.928	6366.61	1576.19	240.463	8195.83	341.543	34.5261	14.3019	111	10580	150	
97.8596	7.1966	730.08	4964.98	1344.64	213.624	6533.42	272.872	29.4039	13.6255	111	10170	150	
175.239	10.2471	470.552	2683.66	1331.25	150.562	4176.4	197.046	24.4856	11.6886	111	10650	150	
51.1649	2.79542	205.767	651.24	478.436	92.4019	1224.48	57.9038	11.9586	10.0398	111	6830	150	
46.0403	7.79274	1500.23	12572.9	2374.82	376.683	15339.3	623.198	55.0747	18.0439	111	11680	150	
61.086	7.099	1151.87	9094.75	1865.3	301.317	11276.5	459.227	42.9762	15.99	111	10868	150	
192.712	12.2668	705.722	5166.4	1834.48	198.215	7210.37	327.888	34.4338	12.8889	111	11670	150	
158.51	11.3304	911.367	7102.69	1997.09	245.234	9356.02	407.203	40.0308	14.2514	111	11740	150	
63.8667	6.47098	979.719	7351.22	1584.24	267.559	9215.29	374.494	36.6702	15.1326	111	10380	150	
66.0206	4.78444	581.476	3297.49	910.048	190.175	4403.01	175.44	21.8138	13.1868	111	9180	150	
132.147	8.00416	494.978	2728.5	1131.74	162.451	4031.05	178.781	22.7034	12.1861	111	10010	150	
132.872	9.01895	710.233	4928.55	1506.74	203.964	6651.52	287.712	30.8519	13.2212	111	10690	150	
95.8561	6.53718	608.678	3716.61	1124.2	190.476	5039.15	210.305	24.7083	13.0557	111	9760	150	
134.61	9.5535	807.279	5927.11	1683.72	222.445	7847.39	337.823	34.614	13.6755	111	11020	150	
117.925	10.0396	1115.73	8995.59	2121.71	290.618	11420.6	481.343	45.1793	15.5595	111	11700	150	
72.0736	8.33928	1293.18	10588.9	2170.42	327.864	13104.6	538.192	48.9844	16.6214	111	11489	150	
84.9628	4.61462	312.932	676.17	560.337	134.43	1372.82	55.5281	13.0136	11.6875	111	8640	150	
101.102	8.56668	993.414	7667.6	1816.61	264.017	9763.34	407.804	39.5201	14.8711	111	11041	150	
112.908	6.40698	318.296	1443.34	863.856	117.903	2431.34	115.943	17.3731	10.7956	111	8690	150	
53.2394	4.62992	701.456	4461.21	1045.14	215.506	5728.41	226.804	25.529	13.8798	111	9340	150	
57.9363	5.42952	821.331	5706.78	1278.05	237.911	7231.76	290.512	30.336	14.4185	111	9790	150	
166.154	10.3493	602.651	3988.59	1507.95	177.622	5686.82	257.135	28.8887	12.4077	111	10909	150	
201.93	11.9627	527.474	3391.16	1579	157.134	5141.09	244.649	28.3018	11.729	111	11270	150	
55.4568	6.26622	949.815	7343.6	1569.97	262.086	9188.12	373.712	36.2793	14.6396	111	10380	150	
91.9369	8.34763	961.423	7659.45	1801.34	259.715	9734.27	406.968	39.102	14.4016	111	11041	150	
170.856	10.1423	455.252	2679.76	1323.95	147.762	4162.5	196.646	24.2856	11.4363	111	10650	150	
68.3675	4.41943	423.502	1885.3	698.588	158.61	2745.87	108.901	16.7241	12.1653	111	8860	150	
57.8896	6.32812	958.856	7345.9	1574.29	263.741	9196.33	373.948	36.3975	14.7886	111	10380	150	
51.1622	5.26762	797.686	5700.75	1266.77	233.583	7210.28	289.894	30.0269	14.0286	111	9790	150	
108.422	8.43803	689.115	5020.12	1513.7	240.985	7665.68	291.482	30.708	15.5631	111	10690	150	
84.132	4.84059	268.472	1036.09	675.567	111.112	1826.94	85.0747	14.6126	10.5167	111	8130	150	
49.741	3.06793	207.86	548.251	452.79	104.993	1107.71	47.6016	11.2629	10.1559	111	7640	150	
14.5363	2.38685	483.082	2998.38	713.211	498.101	4220	154.793	18.6864	26.8528	111	7790	150	
52.524	2.95075	240.509	353.593	391.985	117.987	863.722	31.9462	10.5198	10.9437	111	7830	150	
106.887	9.77807	1120.29	9061.86	2134.82	319.095	12120.7	484.345	45.3351	17.4567	111	11700	150	
48.2129	2.9193	190.942	669.604	485.06	92.692	1249.96	58.473	11.8373	9.81119	111	7120	150	
25.698	2.02819	323.469	1521.85	491.301	128.298	2143.17	84.1645	13.8301	11.0581	111	7270	150	
63.1714	3.63241	228.437	782.583	549.927	101.649	1437.13	66.5967	12.8408	10.2095	111	7490	150	
95.9153	6.19331	431.791	2297.19	916.916	154.985	3375.3	144.453	19.5027	11.7165	111	9480	150	
88.2237	7.55797	838.023	6358.99	1561.93	234.99	8168.66	340.761	34.1352	13.8088	111	10580	150	
53.6519	6.90852	1124.05	9087.66	1852.03	296.805	11251.3	458.499	42.6126	15.553	111	10868	150	
120.647	7.01725	336.516	1486.43	899.084	128.595	2520.26	117.647	17.7082	11.0047	111	9350	150	
22.8146	1.38411	148.983	308.221	314.286	83.9033	707.181	31.81	9.46057	9.61682	111	6360	150	
29	8	1877	15409	2787	424	18620	754	65	19	111	12205	150	
66.335	4	276	186	342	131	658	18	10	11.5225	111	8118	150	
268	15	550	4317	1975	147	6440	333	34	11	111	12205	150	
12	1	108	88	191	67	346	17	8	9	111	5269	150	
41	3	123	147	269	103	519	14	8	9	111	8118	150	
146	14	7527	16380	3672	40396	60449	802	86	1819	111	12205	150	
248	23	1029	8771	4864	471	14106	677	83	34	111	12205	150	
19	2	129.955	148.773	272.318	104.273	525.318	14.1818	8	9.11466	111	8118	150	
18	9	5799.21	16083.1	2957	28172.4	47657.5	787.321	69	1268.55	111	12205	150	
217	15	696	7083	3448	371.919	11091	547	59	26.9665	111	12205	150	
64.2686	8.71619	3697.52	9780.81	2310.11	17892.6	30609.6	493.87	52.2967	808.447	111	10868	150	
77.4643	8.47753	1378.87	8225.72	1972.13	2062.1	13976.9	439.229	42.6909	97.699	111	11041	150	
166.297	12.1359	798.11	6697.44	2514.14	316.11	10352.3	440.548	46.5814	21.215	111	11670	150	
169.37	13.1906	704.631	6112.3	2921.57	339.484	9805.44	453.281	51.7044	24.4345	111	11270	150	
132.579	11.2173	1019.17	8035.06	2435.75	357.85	12353.8	468.235	48.1911	22.2561	111	11740	150	
93.6534	7.64209	370.937	2878.4	1589.27	202.485	4713.87	226.359	29.7532	16.4757	111	8690	150	
23.7563	4.0978	1177.79	4609.14	1034.64	4067.6	9891.53	232.712	25.1138	186.448	111	9340	150	
76.7973	8.35618	3208.11	8065.73	2053.01	15846.8	26367.8	414.355	46.6275	716.795	111	10380	150	
30.8464	5.07119	1541.95	5964.02	1300.42	5528.11	13213.5	302.627	30.697	252.185	111	9790	150	
33.5931	4.1385	682.755	3439.25	891.044	1341.14	6114.6	181.816	21.228	64.4908	111	9180	150	
48.4162	3.78354	192.269	920.4	608.936	124.582	1667.4	73.4504	13.3809	10.4156	111	8640	150	
115.576	10.9252	971.801	4658.05	2235.04	2835.18	9848.88	324.585	41.8154	134.922	111	10010	150	
109.699	10.7058	1524.09	6662.04	2414.56	4889.23	14834.9	414.068	47.633	227.014	111	10690	150	
63.686	5.97344	582.354	4015.21	1210.36	224.32	6260.79	227.21	26.1526	15.0215	111	9760	150	
18	9	5799.21	16083.1	2957	28172.4	47657.5	787.321	69	1268.55	111	12205	150	
234.377	15	646.254	6140.55	2946.11	295.284	9506.29	474.085	50.4819	21.5263	111	12205	150	
138.45	11.9254	829.918	6216.6	2643.26	344.402	10214.1	424.967	49.0766	23.9606	111	10909	150	
106.233	9.31133	891.303	6673.03	2031.92	317.376	10409.1	385.855	40.9748	20.1426	111	11020	150	
96.8943	10.9328	2796.1	10355.9	2879.6	10715.4	25462	570.002	59.2911	487.877	111	11700	150	
57.2924	9.5524	3910.84	11405.9	2668.21	17980.2	33087.3	580.745	58.881	812.598	111	11489	150	
174.785	11.734	581.899	5106.36	2313.18	262.848	7958.28	375.534	41.1802	18.9943	111	11270	150	
95.7623	8.1863	393.59	2993.23	1685.6	209.225	4918.97	235.203	31.3859	16.9542	111	8690	150	
23.4267	4.12777	1295.33	4629.34	1039.73	4899.14	10761.7	233.71	25.2337	223.894	111	9340	150	
35.1901	4.05568	1540.72	3681.83	917.655	7478.08	12132.6	186.608	23.1122	340.418	111	8510	150	
71.7414	5.75989	401.507	2722.04	1076.86	182.989	4370.59	174.054	22.2257	13.3501	111	9480	150	
70.6251	7.49412	994.568	6814.12	1664.57	499.507	10494.3	366.715	36.3647	27.3938	111	10580	150	
68.4816	6.77376	764.634	5340.75	1440.74	265.152	8205.23	294.157	31.192	16.9003	111	10170	150	
138.258	10.0322	636.229	5132.82	1993.75	261.026	7988.12	341.191	37.4694	18.042	111	10909	150	
146.985	9.86658	478.291	3993.37	1870.26	222.794	6273.29	296.921	33.8369	16.4959	111	10650	150	
38.3035	9.01415	4837.91	13376.2	2713.26	23300.1	39993.2	663.279	62.2318	1050.52	111	11680	150	
161.452	12.8527	976.341	7639.89	3022.72	392.746	12399.1	513.463	55.7057	26.6552	111	11670	150	
131.379	8.98417	418.339	3627.54	1835.92	221.179	5767	282.188	33.1351	17.0747	111	10017	150	
132.249	11.2473	1040.15	8117.95	2479.89	364.59	12552.9	474.648	48.9403	22.7346	111	11740	150	
37.3539	3.7401	336.061	1986.44	668.788	156.689	3134.06	113.691	15.9352	11.5327	111	8860	150	
31.176	5.04122	1424.41	5943.82	1295.33	4696.57	12343.4	301.628	30.5772	214.74	111	9790	150	
33.2635	4.16846	800.292	3459.45	896.138	2172.68	6984.77	182.815	21.3479	101.936	111	9180	150	
96.4727	7.80163	606.579	4527.02	1569.93	242.257	7082.2	277.516	31.409	16.4438	111	10290	150	
86.7348	9.39033	2448.5	7545.95	2230.93	10785.6	21258.3	420.693	47.4733	490.593	111	10580	150	
96.7001	9.52828	2073.05	6266.94	2099.11	9286.32	17949.2	364.324	43.6327	423.405	111	10170	150	
22.0776	8.62931	4345.28	15833.2	2893.98	17886.3	36893.5	774.969	67.5172	805.353	111	12205	150	
111.231	10.7645	1753.06	7615.48	2548.63	5646.09	16976.1	458.77	50.8356	260.978	111	11020	150	
96.9152	10.118	1459.7	9701.75	2371.39	1260.78	15568.2	521.991	50.2007	62.1229	111	11700	150	
55.7559	8.53951	2574.45	11176.2	2297.35	8525.58	23193.5	569.392	51.8076	386.843	111	11489	150	
33.7195	8.18057	3501.52	13146.5	2510.77	13845.5	30099.4	651.925	58.0499	624.763	111	11680	150	
41.9565	7.09035	2243.59	9530.94	1948.37	7606.47	19845.6	481.518	44.7543	345.247	111	10868	150	
99.0707	7.46709	469.687	3557.52	1469.67	213.819	5638.26	239.64	28.4533	15.4286	111	10010	150	
70.2131	5.75989	405.882	2804.93	1121	189.729	4509.97	180.467	22.9748	13.8286	111	9480	150	
102.265	8.66392	745.639	5687.78	1846.23	284.662	8851.85	338.732	36.9241	18.6347	111	10690	150	
107.013	10.6396	1340.16	5648.26	2283.11	4546.93	12907.1	364.142	44.276	211.558	111	10290	150	
70.2954	7.52408	1112.1	6834.32	1708.71	1331.04	11364.5	367.713	37.1139	64.8392	111	10580	150	
217	15	696	7083	3448	371.919	11091	547	59	26.9665	111	12205	150	
136.729	10.0322	640.604	5215.71	2037.89	267.766	8127.49	347.603	38.2185	18.5204	111	10909	150	
145.457	9.86658	482.667	4076.26	1914.4	229.534	6412.67	303.334	34.5861	16.9744	111	10650	150	
94.1984	6.73442	325.855	2554.93	1355.16	185.883	4154.7	199.714	25.4694	14.7243	111	9350	150	
77.7939	8.44756	1261.33	8205.52	1927.99	1230.56	13106.7	438.23	41.9417	60.2536	111	11041	150	
144.183	13.3956	609.457	4817.04	2741.44	297.815	7860.07	373.903	48.4866	22.5149	111	10017	150	
46.8878	3.78354	196.644	1003.29	653.077	131.322	1806.78	79.8634	14.13	10.8941	111	8640	150	
40.7076	6.27222	1754.18	7704.68	1637.93	5560.64	15603.8	392.401	37.7708	253.595	111	10380	150	
95.7267	6.73442	321.479	2472.05	1311.02	179.143	4015.33	193.301	24.7202	14.2459	111	9350	150	
132.908	8.98417	413.964	3544.65	1791.78	214.439	5627.62	275.775	32.3859	16.5963	111	10017	150	
21.748	8.65927	4462.81	15853.4	2899.08	18717.8	37763.7	775.968	67.6371	842.799	111	12205	150	
106.562	9.28137	868.65	6590.14	1987.78	310.636	10204	379.442	40.2256	19.6641	111	11020	150	
131.933	12.0245	1685.78	9060.39	2987.6	3814.59	17605	547.563	57.9853	179.367	111	11740	150	
68.152	6.80373	787.287	5360.95	1484.88	271.892	8410.33	295.156	31.9412	17.3788	111	10170	150	
37.0242	3.77006	358.714	2006.64	709.798	163.429	3339.17	114.689	16.6339	12.0112	111	8860	150	
40.378	6.30218	1871.72	7724.88	1643.02	6392.18	16474	393.4	37.8906	291.041	111	10380	150	
100.599	7.46709	465.312	3474.63	1425.53	207.078	5498.88	233.227	27.7042	14.9501	111	10010	150	
34.0492	8.1506	3383.98	13126.3	2505.67	13014	29229.2	650.927	57.93	587.318	111	11680	150	
63.3563	6.0034	605.007	4036.77	1254.5	231.06	6465.89	228.326	26.9018	15.5	111	9760	150	
56.0855	8.50954	2456.91	11156	2292.25	7694.04	22323.3	568.393	51.6877	349.398	111	11489	150	
176.314	11.734	577.524	5023.47	2269.04	256.108	7818.91	369.121	40.4311	18.5158	111	11270	150	
26.4827	3.71554	1423.18	3661.63	869.016	6646.54	11262.5	185.61	21.9558	302.973	111	8510	150	
97.2448	10.088	1342.17	9681.56	2327.25	429.241	14698	520.992	49.4515	24.6776	111	11700	150	
146.268	12.3744	627.798	5144.32	2623.29	306.17	8340.38	385.808	46.7389	22.4146	111	10650	150	
82.3072	9.91099	2715.26	8856.3	2488.58	11516.7	23870.7	485.209	52.5279	523.453	111	11041	150	
235.905	15	641.879	6057.67	2901.97	288.544	9366.91	467.672	49.7327	21.0478	111	12205	150	
135.506	8.98417	406.526	3403.74	1716.74	202.981	5390.68	264.873	31.1123	15.7829	111	10017	150	
53.768	5.50164	2059.32	4760.64	1232.97	10304.1	16417.8	240.201	29.6315	467.289	111	9340	150	
94.9443	7.80163	610.954	4609.91	1614.07	248.997	7221.58	283.929	32.1582	16.9223	111	10290	150	
163.448	11.7715	637.351	5802.62	2683.97	319.466	9196.29	429.402	47.4733	23.0135	111	11270	150	
41.6269	7.12032	2361.12	9551.14	1953.46	8438.01	20715.8	482.516	44.8742	382.692	111	10868	150	
22.6355	4.19969	1577.42	4677.82	1051.96	6894.83	12850.1	236.107	25.5214	313.763	111	9340	150	
148.445	12.351	1122.73	8718.08	2870.57	402.225	13725.6	531.018	54.9738	25.5877	111	12010	150	
68.2318	6.22329	288.791	1885.98	1139.3	173.946	3219.53	147.741	22.122	13.8117	111	9000	150	
95.8767	9.95088	4124.18	10011.1	2486.67	20911.1	33768.3	511.05	56.4947	944.373	111	10868	150	
105.814	6.73442	292.603	1924.98	1019.68	134.658	3095.44	150.976	19.7757	11.088	111	9350	150	
161.406	12.1359	812.111	6962.69	2655.39	337.678	10798.4	461.069	48.9788	22.7461	111	11670	150	
216.161	13.4473	567.541	5029.17	2392.38	237.674	7758.63	386.385	41.5139	17.5144	111	11727	150	
103.167	8.64827	738.49	5604.89	1802.08	277.921	8702.5	332.319	36.1749	18.1563	111	10690	150	
144.982	10.0322	616.978	4768.11	1799.52	231.369	7374.86	312.974	34.173	15.9367	111	10909	150	
109.365	9.26355	853.022	6473.95	1886.25	295.134	9863.42	371.123	38.5025	18.5636	111	11020	150	
141.27	11.0846	574.111	4872.18	2395	290.196	7854.29	364.849	42.8695	21.2806	111	10650	150	
204.599	12.9599	571.03	5039.85	2363.84	243.918	7796.45	382.426	41.317	17.8703	111	11597	150	
138.361	12.0869	555.769	4544.89	2513.15	281.841	7373.98	352.944	44.6172	21.381	111	10017	150	
95.565	7.49407	489.452	3806.18	1602.09	234.039	6080.26	258.879	30.7009	16.864	111	10010	150	
119.665	12.3024	2109.2	7936.76	2800.71	8165.65	19612.7	483.538	55.3852	374.437	111	11020	150	
113.449	11.9495	5852.26	13567.2	3133.02	30476.2	47502.8	673.337	72.2121	1373.67	111	11680	150	
216.715	13.898	760.828	6191.49	2368.43	255.531	9429.72	418.705	43.069	17.2306	111	12140	150	
142.486	11.2166	990.732	7736.19	2148.83	314.039	11447.9	447.271	43.3215	19.1461	111	11740	150	
157.997	10.2394	700.706	5248.13	1656.3	190.709	7095.54	323.242	32.7756	12.2757	111	11050	150	
92.9081	7.94559	712.507	5032.64	1839.19	283.372	8217.33	316.635	35.979	19.3625	111	10290	150	
133.874	10.7491	780.76	5978.28	2450.45	329.776	9769.01	406.603	45.6956	22.9223	111	10909	150	
80.5745	8.91782	1255.58	9207.94	2087.36	369.442	13452	487.876	45.5236	21.2557	111	11340	150	
99.5382	9.91607	1210.23	9560.36	2230.17	361.958	13471.2	515.001	47.6604	20.6037	111	11700	150	
53.6462	8.7313	3326.68	11305.5	2439.87	13847.4	28762.6	575.783	54.3463	626.494	111	11489	150	
173.096	13.3804	960.323	7802	3159.2	397.657	12568.9	533.368	57.3956	27.1383	111	11870	150	
162.333	16.0208	2700.13	9938.13	3649.83	10990.8	25114.6	615.266	70.3868	502.521	111	11740	150	
38.6259	4.13196	588.41	2161.76	807.52	1741.72	5051.07	126.445	18.3374	83.1374	111	8860	150	
74.9411	7.36513	874.197	6688.88	1613.59	267.887	9220.32	360.524	35.3089	15.9192	111	10580	150	
110.857	6.73442	283.727	1693.01	897.316	116.349	2707.02	133.051	17.6712	9.80023	111	9350	150	
181.122	12.1359	755.671	5893.42	2085.97	250.73	9000.39	378.342	39.3144	16.5739	111	11670	150	
130.931	11.3671	1130.76	8449.5	2656.46	391.551	13373.3	500.3	51.937	24.6485	111	11740	150	
51.8516	4.12359	358.286	1935.01	670.477	143.006	2748.35	111.629	15.9846	10.6856	111	8860	150	
52.7914	6.20323	976.538	7483.05	1588.7	255.774	9327.52	381.664	36.6099	13.9969	111	10380	150	
32.8242	4.89138	836.73	5842.82	1269.86	538.887	7992.54	296.636	29.9778	27.5128	111	9790	150	
35.021	4.04429	492.555	3370.57	873.723	176.086	4561.78	178.421	20.8205	11.674	111	9180	150	
75.1517	4.70482	255.015	741.754	538.776	121.927	1402.12	60.0988	12.5189	10.483	111	8640	150	
111.878	11.3459	4293.85	10836.5	2806.76	21489.9	35587.5	566.832	62.3506	970.951	111	11220	150	
62.2026	6.10829	859.181	4326.88	1409	1774.91	8409.59	250.771	29.5239	85.3118	111	9760	150	
130.227	10.1486	737.72	5820.79	2360.12	316.969	9379.31	394.418	43.6875	22.0132	111	10909	150	
35.3834	7.4069	3062.81	10843.3	2143.67	12513.3	26163.1	541.891	49.5572	565.576	111	11110	150	
76.3435	8.57942	1778.49	8294.39	2122.21	4889.33	16935.5	442.624	45.2381	225.013	111	11041	150	
189.222	12.1359	732.483	5696.22	1907.5	215.007	8261.7	365.264	36.238	14.038	111	11670	150	
